group,experiment_group,model,dataset,pred_len,seed,data_mode,synth_ratio,sparsity,difficulty_mode,bundle,p_latent_factor,anneal_strategy,anneal_epoch,mse,mae,train_time,timestamp
5,difficulty,iTransformer,ETTm1,336,2022,mixed,1.0,1.0,medium,all,0.0,none,0,0.4295174777507782,0.4264427721500397,1283,2026-03-16 21:54:54
5,difficulty,iTransformer,ETTm1,336,2022,mixed,1.0,1.0,hard,all,0.0,none,0,0.4295174777507782,0.4264427721500397,920,2026-03-16 21:59:46
5,difficulty,iTransformer,ETTm1,336,2021,mixed,1.0,1.0,hard,all,0.0,none,0,0.4315411150455475,0.4265385866165161,1154,2026-03-16 22:03:15
5,difficulty,iTransformer,ETTm1,336,2023,mixed,1.0,1.0,medium,all,0.0,none,0,0.4263723790645599,0.42596635222435,1303,2026-03-16 22:03:49
5,difficulty,iTransformer,ETTm1,336,2023,mixed,1.0,1.0,hard,all,0.0,none,0,0.4366050362586975,0.4310863316059112,1384,2026-03-16 22:18:25
5,difficulty,iTransformer,Weather,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.1720314174890518,0.2140814214944839,1259,2026-03-16 22:24:40
5,difficulty,iTransformer,Weather,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.1729218959808349,0.2151080965995788,1265,2026-03-16 22:25:20
5,difficulty,iTransformer,Weather,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.1724077761173248,0.2131386250257492,1857,2026-03-16 22:31:10
5,difficulty,iTransformer,Weather,96,2021,mixed,1.0,1.0,easy,all,0.0,none,0,0.1794042885303497,0.2223264425992965,1256,2026-03-16 22:39:48
5,difficulty,iTransformer,Weather,96,2022,mixed,1.0,1.0,easy,all,0.0,none,0,0.1869676411151886,0.2341907620429992,974,2026-03-16 22:41:21
5,difficulty,iTransformer,Weather,96,2023,mixed,1.0,1.0,easy,all,0.0,none,0,0.1776947528123855,0.218994453549385,1435,2026-03-16 22:49:43
5,difficulty,iTransformer,Weather,96,2023,mixed,1.0,1.0,medium,all,0.0,none,0,0.175487607717514,0.216676577925682,1293,2026-03-16 22:51:50
5,difficulty,iTransformer,Weather,96,2022,mixed,1.0,1.0,medium,all,0.0,none,0,0.1724866330623626,0.2131800949573516,1660,2026-03-16 22:57:57
5,difficulty,iTransformer,Weather,96,2021,mixed,1.0,1.0,medium,all,0.0,none,0,0.1729222983121872,0.2129916101694107,1887,2026-03-16 23:00:43
5,difficulty,iTransformer,Weather,96,2022,mixed,1.0,1.0,hard,all,0.0,none,0,0.1724866330623626,0.2131800949573516,1567,2026-03-16 23:00:56
5,difficulty,iTransformer,Weather,96,2021,mixed,1.0,1.0,hard,all,0.0,none,0,0.1729222983121872,0.2129916101694107,2007,2026-03-16 23:05:04
5,difficulty,iTransformer,Weather,96,2023,mixed,1.0,1.0,hard,all,0.0,none,0,0.1719536036252975,0.21291084587574,2152,2026-03-16 23:10:41
5,difficulty,iTransformer,Weather,336,2021,mixed,1.0,1.0,easy,all,0.0,none,0,0.2837740480899811,0.3016417920589447,2190,2026-03-16 23:18:48
5,difficulty,iTransformer,Weather,336,2022,mixed,1.0,1.0,easy,all,0.0,none,0,0.2830691635608673,0.3007680177688598,1798,2026-03-16 23:19:17
5,difficulty,iTransformer,Weather,336,2023,mixed,1.0,1.0,easy,all,0.0,none,0,0.2790840566158294,0.2971638143062591,1919,2026-03-16 23:22:09
5,difficulty,iTransformer,Weather,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.28252112865448,0.2998828589916229,2661,2026-03-16 23:24:36
5,difficulty,iTransformer,Weather,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2769051492214203,0.2971648871898651,2671,2026-03-16 23:26:19
5,difficulty,iTransformer,Weather,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2813751995563507,0.2993137836456299,3064,2026-03-16 23:28:52
5,difficulty,iTransformer,Weather,336,2021,mixed,1.0,1.0,medium,all,0.0,none,0,0.2813751995563507,0.2993137836456299,2210,2026-03-16 23:29:07
5,difficulty,iTransformer,Weather,336,2022,mixed,1.0,1.0,medium,all,0.0,none,0,0.28252112865448,0.2998828589916229,2218,2026-03-16 23:30:18
5,difficulty,iTransformer,Weather,336,2023,mixed,1.0,1.0,hard,all,0.0,none,0,0.2769051492214203,0.2971648871898651,2396,2026-03-16 23:41:47
5,difficulty,iTransformer,Weather,336,2023,mixed,1.0,1.0,medium,all,0.0,none,0,0.2769051492214203,0.2971648871898651,2638,2026-03-16 23:42:22
5,difficulty,iTransformer,Weather,336,2021,mixed,1.0,1.0,hard,all,0.0,none,0,0.2803254425525665,0.298346996307373,3071,2026-03-16 23:52:21
5,difficulty,iTransformer,Weather,336,2022,mixed,1.0,1.0,hard,all,0.0,none,0,0.2807615101337433,0.2987776696681976,3170,2026-03-16 23:54:22
5,difficulty,PatchTST,ETTh1,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.445125550031662,0.4435035288333893,156,2026-03-17 02:46:08
5,difficulty,PatchTST,ETTh1,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4368502199649811,0.4374639093875885,191,2026-03-17 02:46:14
5,difficulty,PatchTST,ETTh1,96,2021,mixed,1.0,1.0,easy,all,0.0,none,0,0.4033640325069427,0.4136414527893066,177,2026-03-17 02:49:37
5,difficulty,PatchTST,ETTh1,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4441258311271667,0.443878173828125,203,2026-03-17 02:49:57
5,difficulty,PatchTST,ETTh1,96,2022,mixed,1.0,1.0,easy,all,0.0,none,0,0.4048539996147156,0.4133805632591247,142,2026-03-17 02:52:26
5,difficulty,PatchTST,ETTh1,96,2023,mixed,1.0,1.0,easy,all,0.0,none,0,0.4055382013320923,0.4122373759746551,196,2026-03-17 02:53:40
5,difficulty,PatchTST,ETTh1,96,2021,mixed,1.0,1.0,medium,all,0.0,none,0,0.4291975796222687,0.4325499236583709,186,2026-03-17 02:55:59
5,difficulty,PatchTST,ETTh1,96,2022,mixed,1.0,1.0,medium,all,0.0,none,0,0.4317842125892639,0.4343491792678833,199,2026-03-17 02:56:51
5,difficulty,PatchTST,ETTh1,96,2023,mixed,1.0,1.0,medium,all,0.0,none,0,0.4344647526741028,0.4362271726131439,200,2026-03-17 02:57:26
5,difficulty,PatchTST,ETTh1,96,2021,mixed,1.0,1.0,hard,all,0.0,none,0,0.4677924215793609,0.459383875131607,190,2026-03-17 02:58:42
5,difficulty,PatchTST,ETTh1,96,2022,mixed,1.0,1.0,hard,all,0.0,none,0,0.4724938869476318,0.461944431066513,216,2026-03-17 03:00:02
5,difficulty,PatchTST,ETTh1,96,2023,mixed,1.0,1.0,hard,all,0.0,none,0,0.4761866331100464,0.4643645286560058,210,2026-03-17 03:00:48
5,difficulty,PatchTST,ETTh1,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.5046043395996094,0.4690147936344147,292,2026-03-17 03:02:44
5,difficulty,PatchTST,ETTh1,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4936505854129791,0.4650335609912872,330,2026-03-17 03:04:39
5,difficulty,PatchTST,ETTh1,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.5181111097335815,0.4853952825069427,323,2026-03-17 03:05:51
5,difficulty,PatchTST,ETTh1,336,2021,mixed,1.0,1.0,easy,all,0.0,none,0,0.4813637137413025,0.4601152837276459,313,2026-03-17 03:06:28
5,difficulty,PatchTST,ETTh1,336,2022,mixed,1.0,1.0,easy,all,0.0,none,0,0.5479958653450012,0.5004662871360779,300,2026-03-17 03:08:10
5,difficulty,PatchTST,ETTh1,336,2023,mixed,1.0,1.0,easy,all,0.0,none,0,0.4858464002609253,0.4617635011672973,256,2026-03-17 03:09:22
5,difficulty,PatchTST,ETTh1,336,2022,mixed,1.0,1.0,medium,all,0.0,none,0,0.5112500786781311,0.4784304201602936,297,2026-03-17 03:11:52
5,difficulty,PatchTST,ETTh1,336,2021,mixed,1.0,1.0,medium,all,0.0,none,0,0.5548052191734314,0.5106245875358582,358,2026-03-17 03:12:16
5,difficulty,PatchTST,ETTh1,336,2023,mixed,1.0,1.0,medium,all,0.0,none,0,0.5748370289802551,0.5165444612503052,318,2026-03-17 03:13:54
5,difficulty,PatchTST,ETTh1,336,2021,mixed,1.0,1.0,hard,all,0.0,none,0,0.5378092527389526,0.5004512667655945,338,2026-03-17 03:15:26
5,difficulty,PatchTST,ETTh1,336,2022,mixed,1.0,1.0,hard,all,0.0,none,0,0.5461257100105286,0.5049782395362854,337,2026-03-17 03:17:56
5,difficulty,PatchTST,ETTh1,336,2023,mixed,1.0,1.0,hard,all,0.0,none,0,0.5453803539276123,0.5052658319473267,335,2026-03-17 03:18:18
5,difficulty,PatchTST,ETTm1,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.3853600621223449,0.4036683142185211,675,2026-03-17 03:25:36
5,difficulty,PatchTST,ETTm1,96,2022,mixed,1.0,1.0,medium,all,0.0,none,0,0.4039329886436462,0.4154956638813019,452,2026-03-17 16:54:43
5,difficulty,PatchTST,ETTm1,96,2023,mixed,1.0,1.0,medium,all,0.0,none,0,0.4149394631385803,0.4237581491470337,534,2026-03-17 16:56:05
5,difficulty,PatchTST,ETTm1,96,2021,mixed,1.0,1.0,easy,all,0.0,none,0,0.383002370595932,0.4021608233451843,590,2026-03-17 16:57:01
5,difficulty,PatchTST,ETTm1,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.3576486706733703,0.3857148587703705,591,2026-03-17 16:57:05
5,difficulty,PatchTST,ETTm1,96,2021,mixed,1.0,1.0,medium,all,0.0,none,0,0.4087460041046142,0.4195826947689056,701,2026-03-17 16:58:51
5,difficulty,PatchTST,ETTm1,96,2022,mixed,1.0,1.0,easy,all,0.0,none,0,0.4039808213710785,0.4151049852371216,701,2026-03-17 16:58:52
5,difficulty,PatchTST,ETTm1,96,2023,mixed,1.0,1.0,easy,all,0.0,none,0,0.4090306162834167,0.4173001050949096,706,2026-03-17 16:58:57
5,difficulty,PatchTST,ETTm1,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4039808213710785,0.4151049852371216,734,2026-03-17 16:59:25
5,difficulty,PatchTST,ETTm1,96,2022,mixed,1.0,1.0,hard,all,0.0,none,0,0.4039808213710785,0.4151049852371216,742,2026-03-17 16:59:33
5,difficulty,PatchTST,ETTm1,96,2021,mixed,1.0,1.0,hard,all,0.0,none,0,0.4087460041046142,0.4195826947689056,765,2026-03-17 16:59:56
5,difficulty,PatchTST,ETTm1,96,2023,mixed,1.0,1.0,hard,all,0.0,none,0,0.4090306162834167,0.4173001050949096,775,2026-03-17 17:00:06
5,difficulty,PatchTST,ETTm1,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4495167732238769,0.4324482381343841,1160,2026-03-17 17:06:31
5,difficulty,PatchTST,ETTm1,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.434120237827301,0.4312497079372406,1251,2026-03-17 17:08:02
5,difficulty,PatchTST,ETTm1,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4607913494110107,0.4405322670936584,1275,2026-03-17 17:08:26
5,difficulty,PatchTST,ETTm1,336,2021,mixed,1.0,1.0,easy,all,0.0,none,0,0.4762641191482544,0.4482808113098144,899,2026-03-17 17:10:09
5,difficulty,PatchTST,ETTm1,336,2023,mixed,1.0,1.0,easy,all,0.0,none,0,0.4766373634338379,0.4512386620044708,878,2026-03-17 17:12:06
5,difficulty,PatchTST,ETTm1,336,2022,mixed,1.0,1.0,easy,all,0.0,none,0,0.4688138365745544,0.447277307510376,1015,2026-03-17 17:13:26
5,difficulty,PatchTST,ETTm1,336,2023,mixed,1.0,1.0,medium,all,0.0,none,0,0.4754067361354828,0.4506880342960357,907,2026-03-17 17:14:26
5,difficulty,PatchTST,ETTm1,336,2022,mixed,1.0,1.0,medium,all,0.0,none,0,0.4688138365745544,0.447277307510376,1019,2026-03-17 17:16:17
5,difficulty,PatchTST,ETTm1,336,2022,mixed,1.0,1.0,hard,all,0.0,none,0,0.4688138365745544,0.447277307510376,1065,2026-03-17 17:17:37
5,difficulty,PatchTST,ETTm1,336,2021,mixed,1.0,1.0,medium,all,0.0,none,0,0.4748455882072449,0.4500245451927185,1302,2026-03-17 17:19:13
5,difficulty,PatchTST,ETTm1,336,2021,mixed,1.0,1.0,hard,all,0.0,none,0,0.4748455882072449,0.4500245451927185,1335,2026-03-17 17:21:39
5,difficulty,PatchTST,ETTm1,336,2023,mixed,1.0,1.0,hard,all,0.0,none,0,0.4733976125717163,0.4492167830467224,1383,2026-03-17 17:23:03
5,difficulty,PatchTST,Weather,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.188345193862915,0.2369912564754486,2067,2026-03-17 17:35:00
5,difficulty,PatchTST,Weather,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.1881279647350311,0.2374216318130493,2113,2026-03-17 17:35:36
5,difficulty,PatchTST,Weather,96,2022,mixed,1.0,1.0,easy,all,0.0,none,0,0.188103437423706,0.2362339347600937,1865,2026-03-17 17:39:58
5,difficulty,PatchTST,Weather,96,2021,mixed,1.0,1.0,easy,all,0.0,none,0,0.1813815534114837,0.227181538939476,1936,2026-03-17 17:40:45
5,difficulty,PatchTST,Weather,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.1864622235298156,0.235325202345848,2086,2026-03-17 17:41:44
5,difficulty,PatchTST,Weather,96,2023,mixed,1.0,1.0,easy,all,0.0,none,0,0.1876390129327774,0.2357974052429199,2014,2026-03-17 17:44:10
5,difficulty,PatchTST,Weather,96,2021,mixed,1.0,1.0,medium,all,0.0,none,0,0.1875502169132232,0.2364966720342636,2059,2026-03-17 17:46:53
5,difficulty,PatchTST,Weather,96,2022,mixed,1.0,1.0,hard,all,0.0,none,0,0.1880626678466797,0.2361952662467956,1767,2026-03-17 17:47:31
5,difficulty,PatchTST,Weather,96,2022,mixed,1.0,1.0,medium,all,0.0,none,0,0.1880626678466797,0.2361952662467956,2031,2026-03-17 17:47:44
5,difficulty,PatchTST,Weather,96,2023,mixed,1.0,1.0,hard,all,0.0,none,0,0.1876390129327774,0.2357974052429199,1780,2026-03-17 17:49:20
5,difficulty,PatchTST,Weather,96,2023,mixed,1.0,1.0,medium,all,0.0,none,0,0.1876390129327774,0.2357974052429199,2104,2026-03-17 17:49:57
5,difficulty,PatchTST,Weather,96,2021,mixed,1.0,1.0,hard,all,0.0,none,0,0.1873098760843277,0.2363883405923843,2072,2026-03-17 17:51:15
5,difficulty,PatchTST,Weather,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2909715473651886,0.3117789328098297,3170,2026-03-17 18:14:56
5,difficulty,PatchTST,Weather,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2917453050613403,0.3119613230228424,3358,2026-03-17 18:19:28
5,difficulty,PatchTST,Weather,336,2021,mixed,1.0,1.0,easy,all,0.0,none,0,0.2909715473651886,0.3117789328098297,2855,2026-03-17 18:23:37
5,difficulty,PatchTST,Weather,336,2021,mixed,1.0,1.0,hard,all,0.0,none,0,0.2909715473651886,0.3117789328098297,2317,2026-03-17 18:26:35
5,difficulty,PatchTST,Weather,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2866474092006683,0.3065758049488067,3132,2026-03-17 18:27:38
5,difficulty,PatchTST,Weather,336,2021,mixed,1.0,1.0,medium,all,0.0,none,0,0.2909715473651886,0.3117789328098297,3040,2026-03-17 18:32:51
5,difficulty,PatchTST,Weather,336,2022,mixed,1.0,1.0,easy,all,0.0,none,0,0.2915137112140655,0.3140603899955749,3492,2026-03-17 18:38:37
5,difficulty,PatchTST,Weather,336,2023,mixed,1.0,1.0,easy,all,0.0,none,0,0.2913528978824615,0.3121313154697418,3540,2026-03-17 18:40:12
5,difficulty,PatchTST,Weather,336,2023,mixed,1.0,1.0,medium,all,0.0,none,0,0.2913528978824615,0.3121313154697418,3502,2026-03-17 18:45:41
5,difficulty,PatchTST,Weather,336,2022,mixed,1.0,1.0,medium,all,0.0,none,0,0.2915137112140655,0.3140603899955749,3784,2026-03-17 18:47:40
5,difficulty,PatchTST,Weather,336,2022,mixed,1.0,1.0,hard,all,0.0,none,0,0.2915137112140655,0.3140603899955749,3932,2026-03-17 18:53:42
5,difficulty,PatchTST,Weather,336,2023,mixed,1.0,1.0,hard,all,0.0,none,0,0.2913528978824615,0.3121313154697418,4015,2026-03-17 18:56:41
5,difficulty,PatchTST,Electricity,96,2022,mixed,1.0,1.0,medium,all,0.0,none,0,0.2470081746578216,0.3370810747146606,10448,2026-03-17 21:27:26
5,difficulty,TimesNet,ETTh1,96,2021,mixed,1.0,1.0,easy,all,0.0,none,0,0.4216438233852386,0.428914874792099,726,2026-03-22 22:03:46
5,difficulty,DLinear,Electricity,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2510415017604828,0.3453828990459442,13488,2026-04-06 18:19:24
5,difficulty,DLinear,Electricity,96,2021,mixed,1.0,1.0,easy,all,0.0,none,0,0.2534681260585785,0.3476148545742035,11546,2026-04-06 19:23:10
5,difficulty,DLinear,Electricity,96,2022,mixed,1.0,1.0,easy,all,0.0,none,0,0.2484130710363388,0.3420358300209045,13258,2026-04-06 21:11:46
5,difficulty,DLinear,Electricity,96,2021,mixed,1.0,1.0,medium,all,0.0,none,0,0.2483601421117782,0.3421632349491119,14953,2026-04-06 22:29:14
5,difficulty,DLinear,Electricity,96,2021,mixed,1.0,1.0,hard,all,0.0,none,0,0.2483601421117782,0.3421632349491119,11818,2026-04-06 22:43:46
5,difficulty,DLinear,Electricity,96,2023,mixed,1.0,1.0,hard,all,0.0,none,0,0.2502147257328033,0.3442418575286865,11833,2026-04-06 22:44:09
5,difficulty,DLinear,Electricity,96,2023,mixed,1.0,1.0,medium,all,0.0,none,0,0.2486303746700287,0.342485100030899,12419,2026-04-06 22:53:43
5,difficulty,DLinear,Electricity,96,2022,mixed,1.0,1.0,medium,all,0.0,none,0,0.2483702898025512,0.3422324657440185,14501,2026-04-06 23:28:19
5,difficulty,DLinear,Electricity,336,2022,mixed,1.0,1.0,easy,all,0.0,none,0,0.27158984541893,0.3685522973537445,15204,2026-04-06 23:44:51
5,difficulty,DLinear,Electricity,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2616568803787231,0.3602492213249206,18571,2026-04-07 00:36:52
5,difficulty,DLinear,Electricity,336,2021,mixed,1.0,1.0,easy,all,0.0,none,0,0.2609349489212036,0.3594494163990021,19341,2026-04-07 00:53:48
5,difficulty,DLinear,Electricity,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2579940557479858,0.3560455739498138,20565,2026-04-07 01:14:13
5,difficulty,DLinear,Electricity,336,2023,mixed,1.0,1.0,easy,all,0.0,none,0,0.3112086653709411,0.4001127481460571,15054,2026-04-07 02:55:15
5,difficulty,DLinear,Electricity,336,2023,mixed,1.0,1.0,medium,all,0.0,none,0,0.2730883061885834,0.3754028677940368,18651,2026-04-07 04:10:15
5,difficulty,DLinear,Electricity,336,2022,mixed,1.0,1.0,medium,all,0.0,none,0,0.2729846537113189,0.3754442632198334,20937,2026-04-07 04:43:09
5,difficulty,DLinear,Electricity,336,2021,mixed,1.0,1.0,hard,all,0.0,none,0,0.2593168914318084,0.3579156696796417,20229,2026-04-07 04:53:46
5,difficulty,DLinear,Electricity,336,2022,mixed,1.0,1.0,hard,all,0.0,none,0,0.2729846537113189,0.3754442632198334,19974,2026-04-07 05:02:02
5,difficulty,SegRNN,Electricity,96,2023,mixed,1.0,1.0,easy,all,0.0,none,0,0.2213367521762848,0.3096520602703094,12502,2026-04-07 10:40:59
5,difficulty,SegRNN,Electricity,96,2023,mixed,1.0,1.0,hard,all,0.0,none,0,0.2210756838321685,0.3093887567520141,13615,2026-04-07 10:59:39
5,difficulty,SegRNN,Electricity,96,2022,mixed,1.0,1.0,easy,all,0.0,none,0,0.207605555653572,0.2966314554214477,13661,2026-04-07 11:00:14
5,difficulty,SegRNN,Electricity,96,2021,mixed,1.0,1.0,easy,all,0.0,none,0,0.2215465754270553,0.3097734153270721,13902,2026-04-07 11:04:14
5,difficulty,SegRNN,Electricity,96,2022,mixed,1.0,1.0,medium,all,0.0,none,0,0.207605555653572,0.2966314554214477,14250,2026-04-07 11:10:08
5,difficulty,SegRNN,Electricity,96,2023,mixed,1.0,1.0,medium,all,0.0,none,0,0.2193385958671569,0.3078615069389343,14715,2026-04-07 11:17:53
5,difficulty,SegRNN,Electricity,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.207605555653572,0.2966314554214477,14801,2026-04-07 11:19:02
5,difficulty,DLinear,Electricity,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2559920251369476,0.3540879786014557,6497,2026-04-08 23:52:07
5,difficulty,SegRNN,Electricity,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2252810448408126,0.3146466314792633,6928,2026-04-09 00:09:21
5,difficulty,DLinear,Electricity,336,2023,mixed,1.0,1.0,hard,all,0.0,none,0,0.2747209966182709,0.3770866990089416,7514,2026-04-09 00:18:08
5,difficulty,SegRNN,Electricity,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2251923084259033,0.3148073554039001,7150,2026-04-09 00:18:54
5,difficulty,DLinear,Electricity,336,2021,mixed,1.0,1.0,medium,all,0.0,none,0,0.2559920251369476,0.3540879786014557,7911,2026-04-09 00:21:58
5,difficulty,SegRNN,Electricity,96,2021,mixed,1.0,1.0,medium,all,0.0,none,0,0.2211806327104568,0.3114109635353088,6988,2026-04-09 00:35:27
5,difficulty,SegRNN,Electricity,96,2021,mixed,1.0,1.0,hard,all,0.0,none,0,0.2211806327104568,0.3114109635353088,7139,2026-04-09 00:38:30
5,difficulty,SegRNN,Electricity,96,2022,mixed,1.0,1.0,hard,all,0.0,none,0,0.2318025678396225,0.3215137422084808,6986,2026-04-09 01:07:08
5,difficulty,SegRNN,Electricity,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2452520430088043,0.3322165310382843,9188,2026-04-09 02:25:17
5,difficulty,SegRNN,Electricity,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2481296807527542,0.3353827893733978,9913,2026-04-09 02:54:35
5,difficulty,SegRNN,Electricity,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2353073507547378,0.3225047886371612,9748,2026-04-09 03:00:38
5,difficulty,SegRNN,Electricity,336,2021,mixed,1.0,1.0,easy,all,0.0,none,0,0.2446712702512741,0.3317366540431976,9841,2026-04-09 03:02:55
5,difficulty,SegRNN,Electricity,336,2022,mixed,1.0,1.0,easy,all,0.0,none,0,0.2349652349948883,0.3223475813865661,9759,2026-04-09 03:04:37
5,difficulty,SegRNN,Electricity,336,2023,mixed,1.0,1.0,easy,all,0.0,none,0,0.2504933774471283,0.3391724824905395,9880,2026-04-09 03:20:08
5,difficulty,SegRNN,Electricity,336,2021,mixed,1.0,1.0,medium,all,0.0,none,0,0.2446114867925644,0.3316327929496765,9892,2026-04-09 03:23:22
5,difficulty,SegRNN,Electricity,336,2022,mixed,1.0,1.0,medium,all,0.0,none,0,0.2445013374090194,0.3317668735980987,10288,2026-04-09 03:58:37
5,difficulty,SegRNN,Electricity,336,2021,mixed,1.0,1.0,hard,all,0.0,none,0,0.2518228888511657,0.338950514793396,7455,2026-04-09 04:58:52
5,difficulty,SegRNN,Electricity,336,2023,mixed,1.0,1.0,hard,all,0.0,none,0,0.2452233433723449,0.3319414258003235,7766,2026-04-09 05:12:21
5,difficulty,SegRNN,Electricity,336,2023,mixed,1.0,1.0,medium,all,0.0,none,0,0.2452233433723449,0.3319414258003235,10398,2026-04-09 05:18:35
5,difficulty,SegRNN,Electricity,336,2022,mixed,1.0,1.0,hard,all,0.0,none,0,0.2504531145095825,0.3387099504470825,10512,2026-04-09 05:55:50
5,difficulty,TimesNet,Electricity,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2438206821680069,0.335367202758789,13803,2026-04-09 06:55:02
5,difficulty,TimesNet,Electricity,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2386094778776168,0.3340827524662018,12715,2026-04-09 06:55:17
5,difficulty,TimesNet,Electricity,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2224107533693313,0.3224787712097168,13311,2026-04-09 07:02:00
5,difficulty,TimesNet,Electricity,96,2021,mixed,1.0,1.0,easy,all,0.0,none,0,0.1919520795345306,0.2975533902645111,17380,2026-04-09 08:48:18
5,difficulty,TimesNet,Electricity,96,2023,mixed,1.0,1.0,easy,all,0.0,none,0,0.2207103967666626,0.3213360905647278,14820,2026-04-09 09:19:22
5,difficulty,TimesNet,Electricity,96,2021,mixed,1.0,1.0,medium,all,0.0,none,0,0.21560999751091,0.3167054057121277,15982,2026-04-09 09:44:58
5,difficulty,TimesNet,Electricity,96,2023,mixed,1.0,1.0,medium,all,0.0,none,0,0.261295735836029,0.3463273644447326,11894,2026-04-09 10:13:16
5,difficulty,TimesNet,Electricity,96,2022,mixed,1.0,1.0,hard,all,0.0,none,0,0.2545365393161773,0.3414986431598663,12823,2026-04-09 10:35:43
5,difficulty,TimesNet,Electricity,96,2022,mixed,1.0,1.0,easy,all,0.0,none,0,0.2516234517097473,0.3368881046772003,20605,2026-04-09 10:42:18
5,difficulty,TimesNet,Electricity,96,2021,mixed,1.0,1.0,hard,all,0.0,none,0,0.2611691653728485,0.3445460200309753,14046,2026-04-09 10:49:24
5,difficulty,TimesNet,Electricity,96,2022,mixed,1.0,1.0,medium,all,0.0,none,0,0.2513892650604248,0.336794912815094,20911,2026-04-09 11:44:22
5,difficulty,TimesNet,Electricity,96,2023,mixed,1.0,1.0,hard,all,0.0,none,0,0.2544469535350799,0.3427461385726928,10895,2026-04-09 11:49:53
5,difficulty,TimesNet,Electricity,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2643261849880218,0.3480286300182342,10251,2026-04-09 12:35:51
5,difficulty,TimesNet,Electricity,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2685098946094513,0.3522727787494659,13853,2026-04-09 13:10:16
5,difficulty,TimesNet,Electricity,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2704178094863891,0.3535029292106628,14069,2026-04-09 14:07:46
5,difficulty,TimesNet,Electricity,336,2021,mixed,1.0,1.0,medium,all,0.0,none,0,0.296990156173706,0.3784216046333313,9217,2026-04-09 14:18:00
5,difficulty,TimesNet,Electricity,336,2021,mixed,1.0,1.0,easy,all,0.0,none,0,0.2806618511676788,0.3636050224304199,14217,2026-04-09 14:32:42
5,difficulty,TimesNet,Electricity,336,2023,mixed,1.0,1.0,easy,all,0.0,none,0,0.2669775187969208,0.3514087200164795,13889,2026-04-09 14:40:54
5,difficulty,TimesNet,Electricity,336,2022,mixed,1.0,1.0,easy,all,0.0,none,0,0.2784459888935089,0.3619690835475921,16243,2026-04-09 15:13:01
5,difficulty,TimesNet,Electricity,336,2022,mixed,1.0,1.0,medium,all,0.0,none,0,0.2744961380958557,0.3579324781894684,15232,2026-04-09 16:03:45
5,difficulty,TimesNet,Electricity,336,2023,mixed,1.0,1.0,medium,all,0.0,none,0,0.2639622092247009,0.3496046364307403,13608,2026-04-09 16:22:41
5,difficulty,iTransformer,Electricity,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.174659326672554,0.26557657122612,7931,2026-04-09 16:45:13
5,difficulty,TimesNet,Electricity,336,2021,mixed,1.0,1.0,hard,all,0.0,none,0,0.2741813063621521,0.3571203052997589,13226,2026-04-09 16:50:43
